_id,ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ
4006,2026,46077,23:10,46086,14:16,กรมทางหลวง,ทางหลวง,2229,กุดเรือคำ - บ้านม่วง,7.868,สกลนคร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,17.80116162,103.5932398,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4007,2026,46077,23:15,46079,9:12,กรมทางหลวงชนบท,ทางหลวงชนบท,ยส.3017,แยกทางหลวงหมายเลข 202 (กม.ที่ 26+146) - บ้านกุดชุม,18.2,ยโสธร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางสามแยก (Y),แสงสว่างไม่เพียงพอ,,มืดครึ้ม,15.898297,104.391767,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
4008,2026,46077,23:50,46081,23:42,กรมทางหลวง,ทางหลวง,33,สุพรรณบุรี - นาคู,2.395,สุพรรณบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,14.46250948,100.1528885,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4009,2026,46078,2:20,46078,15:42,กรมทางหลวง,ทางหลวง,11,นาอิน - ชัยมงคล,290.9,อุตรดิตถ์,รถโดยสารขนาดใหญ่,ทางโค้งกว้าง+ไม่มีความลาดชัน,ถนนลื่น,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,17.39529368,100.2320467,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,
4010,2026,46078,4:00,46083,14:12,กรมทางหลวง,ทางหลวง,202,ตลาดไทร - ลำพังชู,125.375,บุรีรัมย์,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ไม่มีความลาดชัน,ถนนลื่น,ชนท้าย,ฝนตก,15.54018019,103.0685446,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
4011,2026,46078,4:20,46080,9:42,กรมทางหลวง,ทางหลวง,304,วังน้ำเขียว - ดอนขวาง,225.4,นครราชสีมา,รถบรรทุก 6 ล้อ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,14.38301313,101.8699439,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,
4012,2026,46078,4:30,46087,11:06,กรมทางหลวง,ทางหลวง,226,ห้วยทับทัน - ศรีสะเกษ,245.875,ศรีสะเกษ,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.09550473,104.1221301,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
4013,2026,46078,5:40,46084,7:27,กรมทางหลวง,ทางหลวง,1,ลำพยนต์ - เกษตรชัย,226.735,นครสวรรค์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.33269859,100.5493252,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4014,2026,46078,6:00,46078,14:20,กรมทางหลวง,ทางหลวง,202,ตลาดไทร - ลำพังชู,114.87,บุรีรัมย์,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ที่ลาดชัน,ถนนลื่น,ชนท้าย,ฝนตก,15.55637925,102.9742308,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4015,2026,46078,6:10,46078,9:45,กรมทางหลวง,ทางหลวง,7,ทางต่างระดับหนองขาม - ท่าเรือแหลมฉบัง,7,ชลบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,13.10448636,100.9182443,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
4016,2026,46078,7:00,46079,15:20,กรมทางหลวง,ทางหลวง,3507,วัดพระศรีรัตนมหาธาตุ - บ้านกล้วย,25,สุพรรณบุรี,อื่นๆ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.65419712,100.1216067,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
4017,2026,46078,7:00,46083,12:40,กรมทางหลวง,ทางหลวง,41,เขาบ่อ - ท่าทอง,27.2,ชุมพร,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,10.28717821,99.08878091,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,
4018,2026,46078,7:00,46084,17:23,กรมทางหลวง,ทางหลวง,340,ลาดบัวหลวง - สาลี,46.1,สุพรรณบุรี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.30097434,100.2321526,3,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,22,25,
4019,2026,46078,7:30,46085,10:00,กรมทางหลวง,ทางหลวง,41,ท่าทอง - สวนสมบูรณ์,70.335,ชุมพร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,9.909424631,99.0616538,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,
4020,2026,46078,7:30,46085,10:09,กรมทางหลวง,ทางหลวง,43,จะนะ - ปาแด,56.504,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.902550406,100.9078936,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
4021,2026,46078,7:34,46078,10:41,กรมทางหลวง,ทางหลวง,2096,หนองเม็ก - บ้านดุง,34.557,อุดรธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางสามแยก (T),คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,17.64821313,103.2411502,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,11,
4022,2026,46078,8:20,46078,11:27,กรมทางหลวง,ทางหลวง,3648,ทางเลี่ยงเมืองแกลง,3.5,ระยอง,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,อื่นๆ,แจ่มใส,12.78866153,101.6205579,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
4023,2026,46078,8:45,46078,13:51,กรมทางหลวง,ทางหลวง,3211,ทางเข้าหันคา - กะบกเตี้ย,8.395,ชัยนาท,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.98187739,100.0072384,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
4024,2026,46078,9:05,46086,15:53,กรมทางหลวง,ทางหลวง,4009,เวียงสระ - บางสวรรค์,69.652,สุราษฎร์ธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,8.604547406,99.31410117,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4025,2026,46078,9:10,46079,13:56,กรมทางหลวง,ทางหลวง,352,ทางแยกต่างระดับวังน้อย - ลำตาเสา,26.82,อยุธยา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.2410689,100.7208605,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
4026,2026,46078,9:49,46087,9:16,กรมทางหลวง,ทางหลวง,1,บ้านหวด - แม่กา,790.35,ลำปาง,รถปิคอัพบรรทุก 4 ล้อ,,,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.7771121,99.96956,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
4027,2026,46078,10:00,46079,16:24,กรมทางหลวง,ทางหลวง,117,คลองพลังด้านใต้ - เนินสว่าง,66.9,พิจิตร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,สูญเสียการควบคุม,,แจ่มใส,16.29792708,100.1282168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,
4028,2026,46078,10:58,46085,14:16,กรมทางหลวง,ทางหลวง,1405,ทางเลี่ยงสนามบินแพร่,0.377,แพร่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,อื่นๆ,แจ่มใส,18.12310478,100.1614364,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
4029,2026,46078,11:00,46086,10:04,กรมทางหลวง,ทางหลวง,4309,สามแยกทุ่งหวัง - สงขลา,9.772,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,7.168178876,100.6145186,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4030,2026,46078,11:10,46079,9:37,กรมทางหลวง,ทางหลวง,340,สาลี - สุพรรณบุรี,68.38,สุพรรณบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,14.46930054,100.1314355,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
4031,2026,46078,11:15,46079,9:16,กรมทางหลวง,ทางหลวง,4051,นาลาน - เจ๊ะบิลัง,1.5,สตูล,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,สูญเสียการควบคุม,ชนท้าย,แจ่มใส,6.6368986,100.0465637,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
4032,2026,46078,12:00,46078,14:09,กรมทางหลวง,ทางหลวง,34,ทางเข้าท่าอากาศยานสุวรรณภูมิ - บางวัว,33.5,สมุทรปราการ,รถบรรทุก 6 ล้อ,,ความประมาท/เร่งรีบ (วิ่งตัดหน้า),ชนท้าย,แจ่มใส,13.57522482,100.8971263,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,
4033,2026,46078,12:48,46083,6:10,กรมทางหลวง,ทางหลวง,41,ถ้ำพรรณรา - ทุ่งสง,254.524,นครศรีธรรมราช,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,8.393798298,99.39194286,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4034,2026,46078,13:00,46083,13:03,กรมทางหลวงชนบท,ทางหลวงชนบท,ส.012,ถนนวงแหวนอุตสาหกรรมเข้าสะพานภูมิพลที่ 1,1.5,สมุทรปราการ,รถปิคอัพโดยสาร,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,,แจ่มใส,13.66407,100.527539,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,
4035,2026,46078,13:11,46079,10:12,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,9.6,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.72993619,100.7281494,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
4036,2026,46078,13:15,46085,15:54,กรมทางหลวง,ทางหลวง,1068,คลองคะเชนทร์ - โพธิ์ประทับช้าง,2.8,พิจิตร,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถผิดช่องทาง,ชนท้าย,แจ่มใส,16.43215453,100.2998739,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
4037,2026,46078,14:30,46079,14:00,กรมทางหลวง,ทางหลวง,4,วังยาว - หนองหมู,274.2,ประจวบคีรีขันธ์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.11202403,99.85318122,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4038,2026,46078,14:52,46085,14:03,กรมทางหลวง,ทางหลวง,408,ม่วงงาม - ทุ่งหวัง,163.4,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.164792778,100.5515112,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4039,2026,46078,15:44,46085,14:38,กรมทางหลวง,ทางหลวง,2,บ้านไผ่ - ท่าพระ,311.8,ขอนแก่น,รถตู้,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.21834101,102.7624137,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4040,2026,46078,15:45,46086,10:35,กรมทางหลวง,ทางหลวง,43,หาดใหญ่ - ปากช่อง,12.65,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.97757551,100.5776834,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
4041,2026,46078,16:00,46080,14:15,กรมทางหลวง,ทางหลวง,2421,เขื่อนลำพระเพลิง - สี่แยกลำพระเพลิง,27.09,นครราชสีมา,รถบรรทุก 6 ล้อ,,ขับรถเร็วเกินอัตรากำหนด,ชนเป็นมุมบริเวณทางแยก,ฝนตก,14.6966164,102.0094683,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,
4042,2026,46078,16:00,46086,11:58,กรมทางหลวง,ทางหลวง,32,โพนางดำออก - ท่าฉนวน,148.6,ชัยนาท,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.37778189,100.1528518,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
4043,2026,46078,16:20,46080,16:40,กรมทางหลวง,ทางหลวง,121,เหมืองกุง - ต้นเปา,0.15,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,18.72273636,98.94698996,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
4044,2026,46078,16:21,46080,16:26,กรมทางหลวง,ทางหลวง,2108,ชมเจริญ - ปากชม,50.487,เลย,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,สูญเสียการควบคุม,,แจ่มใส,17.92554889,101.909358,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
4045,2026,46078,17:00,46081,13:15,กรมทางหลวง,ทางหลวง,359,เขามะกา - เขาหินซ้อน,58.8,ปราจีนบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.76556199,101.6517895,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4046,2026,46078,17:30,46086,13:37,กรมทางหลวง,ทางหลวง,1,นครชุม - วังเจ้า,479,กำแพงเพชร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,16.61142343,99.37663229,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
4047,2026,46078,17:40,46080,16:41,กรมทางหลวง,ทางหลวง,121,ต้นพยอม - เหมืองกุง,52.462,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,18.72323146,98.94104292,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
4048,2026,46078,18:10,46079,10:07,กรมทางหลวง,ทางหลวง,3471,บางบุตร - ชุมแสง,28.144,ระยอง,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,อื่นๆ,แจ่มใส,12.92897605,101.5058157,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
4049,2026,46078,18:30,46079,9:03,กรมทางหลวง,ทางหลวง,6,พญาเย็น - นครราชสีมา,173.546,นครราชสีมา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.96941291,101.8583478,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4050,2026,46078,18:39,46081,10:37,กรมทางหลวง,ทางหลวง,7,ทางต่างระดับห้วยใหญ่ - บ้านอำเภอ,1,ชลบุรี,รถบรรทุก 6 ล้อ,ทางสี่แยก,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,12.84523086,100.9733959,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,
4051,2026,46078,18:50,46080,9:08,กรมทางหลวง,ทางหลวง,226,ห้วยขะยุง - วารินชำราบ,313.55,อุบลราชธานี,รถจักรยานยนต์,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.11157427,104.6800262,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
4052,2026,46078,19:20,46079,10:23,กรมทางหลวง,ทางหลวง,2146,หนองบัวลำภู - เขื่อนอุบลรัตน์,54.075,หนองบัวลำภู,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),,ทางโค้งอันตราย,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),,16.80300349,102.6129831,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
4053,2026,46078,19:30,46084,16:54,กรมทางหลวง,ทางหลวง,2260,ลำสนธิ - ซับลังกา,3.79,ลพบุรี,รถจักรยาน,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,15.3317777,101.3528024,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,
4054,2026,46078,19:51,46080,13:00,กรมทางหลวง,ทางหลวง,9,แขวงรามอินทรา - บางพลี,58.1,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.69826732,100.699541,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4055,2026,46078,20:00,46086,9:20,กรมทางหลวง,ทางหลวง,1067,หอไกร - สี่แยกโพธิ์ไทรงาม,17.5,พิจิตร,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.10870999,100.2393732,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4056,2026,46078,20:28,46083,16:13,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E005S012|I,บางปะอิน-แจ้งวัฒนะ,21.5,ปทุมธานี,,ทางตรง,,ชนท้าย,แจ่มใส,14.079253,100.579002,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
4057,2026,46078,21:30,46082,18:40,กรมทางหลวง,ทางหลวง,304,วังน้ำเขียว - ดอนขวาง,232.303,นครราชสีมา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,14.43828518,101.8768234,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
4058,2026,46078,21:40,46079,9:15,กรมทางหลวง,ทางหลวง,9,บางแค - คลองมหาสวัสดิ์,29,กรุงเทพมหานคร,รถสามล้อเครื่อง,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.76309786,100.4067908,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,
4059,2026,46078,22:00,46085,10:20,กรมทางหลวง,ทางหลวง,101,หนองห้า - สวนป่า,271.3,แพร่,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,18.29524637,100.276916,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
4060,2026,46078,22:15,46084,16:57,กรมทางหลวง,ทางหลวง,21,ม่วงค่อม - คลองกระจัง,73.7,ลพบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.22245505,101.127187,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4061,2026,46079,0:30,46087,9:00,กรมทางหลวง,ทางหลวง,228,ห้วยสายหนัง - ศรีบุญเรือง,50,หนองบัวลำภู,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),,แสงสว่างไม่เพียงพอ,พลิกคว่ำ/ตกถนนในทางตรง,,16.93392535,102.2609688,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,
4062,2026,46079,1:15,46085,11:15,กรมทางหลวง,ทางหลวง,1001,เชียงใหม่ - บ้านโป่ง,1.975,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.82739217,99.01224241,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,
4063,2026,46079,1:45,46085,11:18,กรมทางหลวง,ทางหลวง,101,หนองห้า - สวนป่า,284.7,แพร่,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,18.36332471,100.3683539,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4064,2026,46079,2:30,46084,7:40,กรมทางหลวง,ทางหลวง,1,ตาคลี - ดอนรังนก,256,นครสวรรค์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.26425259,100.3384486,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
4065,2026,46079,2:50,46079,15:42,กรมทางหลวง,ทางหลวง,2050,อุบลราชธานี - ตระการพืชผล,28.8,อุบลราชธานี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.48179284,104.9741394,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
4066,2026,46079,5:40,46079,14:38,กรมทางหลวง,ทางหลวง,309,วังน้อย - บ้านสร้าง,2.1,อยุธยา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.24721886,100.704428,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,
4067,2026,46079,5:50,46080,14:54,กรมทางหลวง,ทางหลวง,3238,เจ็ดเสมียน - โคกหม้อ,3.65,ราชบุรี,รถจักรยานยนต์,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.62355816,99.81862709,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
4068,2026,46079,6:30,46079,15:16,กรมทางหลวง,ทางหลวง,37,ชะอำ - วังโบสถ์,12.9,เพชรบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,12.70079955,99.90783632,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
